slot_id,scenario_id,scenario_name,airport_code,airport_name,slot_time,slot_type,total_slots,used_slots,available_slots,is_congested,slot_restriction
SLT-7-SIN-13,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SIN,Changi,2026-01-25T13:00:00Z,DEPARTURE,26,18,9,Y,NONE
SLT-7-SIN-14,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SIN,Changi,2026-01-25T14:00:00Z,ARRIVAL,23,21,5,Y,NONE
SLT-7-SIN-15,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SIN,Changi,2026-01-25T15:00:00Z,DEPARTURE,38,40,0,N,NONE
SLT-7-SIN-16,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SIN,Changi,2026-01-25T16:00:00Z,DEPARTURE,42,19,3,N,CAPACITY
SLT-7-SIN-17,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SIN,Changi,2026-01-25T17:00:00Z,ARRIVAL,41,34,2,N,NONE
SLT-7-SIN-18,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SIN,Changi,2026-01-25T18:00:00Z,ARRIVAL,24,37,3,N,NONE
SLT-7-SIN-19,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SIN,Changi,2026-01-25T19:00:00Z,ARRIVAL,31,20,4,N,NONE
SLT-7-SIN-20,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SIN,Changi,2026-01-25T20:00:00Z,ARRIVAL,50,21,9,N,NONE
SLT-7-SIN-21,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SIN,Changi,2026-01-25T21:00:00Z,ARRIVAL,33,37,0,N,NONE
SLT-7-SIN-22,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SIN,Changi,2026-01-25T22:00:00Z,ARRIVAL,30,25,0,N,NONE
SLT-7-SIN-23,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SIN,Changi,2026-01-25T23:00:00Z,DEPARTURE,27,27,0,Y,WEATHER
SLT-7-CDG-06,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T06:00:00Z,DEPARTURE,32,23,1,N,NOISE
SLT-7-CDG-07,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T07:00:00Z,ARRIVAL,31,22,10,N,NONE
SLT-7-CDG-08,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T08:00:00Z,ARRIVAL,38,45,10,N,NOISE
SLT-7-CDG-09,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T09:00:00Z,DEPARTURE,49,36,10,N,NONE
SLT-7-CDG-10,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T10:00:00Z,DEPARTURE,25,19,4,N,NONE
SLT-7-CDG-11,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T11:00:00Z,DEPARTURE,29,27,9,Y,NONE
SLT-7-CDG-12,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T12:00:00Z,ARRIVAL,42,42,2,N,NONE
SLT-7-CDG-13,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T13:00:00Z,ARRIVAL,32,37,6,N,NONE
SLT-7-CDG-14,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T14:00:00Z,DEPARTURE,27,36,6,N,NOISE
SLT-7-CDG-15,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T15:00:00Z,ARRIVAL,28,36,8,N,NONE
SLT-7-CDG-16,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T16:00:00Z,DEPARTURE,46,27,4,Y,NONE
SLT-7-CDG-17,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T17:00:00Z,ARRIVAL,29,25,7,N,NONE
SLT-7-CDG-18,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T18:00:00Z,ARRIVAL,50,17,6,N,NONE
SLT-7-CDG-19,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T19:00:00Z,ARRIVAL,32,30,3,N,NONE
SLT-7-CDG-20,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T20:00:00Z,ARRIVAL,49,41,5,N,NONE
SLT-7-CDG-21,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T21:00:00Z,DEPARTURE,44,33,1,Y,NONE
SLT-7-CDG-22,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T22:00:00Z,DEPARTURE,48,21,4,N,NONE
SLT-7-CDG-23,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CDG,Charles de Gaulle,2026-01-25T23:00:00Z,DEPARTURE,40,41,0,N,NONE
SLT-7-FRA-06,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T06:00:00Z,ARRIVAL,24,35,6,N,NONE
SLT-7-FRA-07,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T07:00:00Z,ARRIVAL,23,41,0,Y,NONE
SLT-7-FRA-08,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T08:00:00Z,DEPARTURE,39,31,6,Y,NONE
SLT-7-FRA-09,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T09:00:00Z,ARRIVAL,42,22,0,N,NONE
SLT-7-FRA-10,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T10:00:00Z,DEPARTURE,22,26,9,N,NONE
SLT-7-FRA-11,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T11:00:00Z,DEPARTURE,29,31,3,Y,NONE
SLT-7-FRA-12,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T12:00:00Z,ARRIVAL,23,44,1,Y,NONE
SLT-7-FRA-13,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T13:00:00Z,DEPARTURE,30,39,2,N,NONE
SLT-7-FRA-14,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T14:00:00Z,DEPARTURE,20,41,5,N,NONE
SLT-7-FRA-15,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T15:00:00Z,ARRIVAL,25,19,0,N,NOISE
SLT-7-FRA-16,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T16:00:00Z,ARRIVAL,31,16,4,Y,NOISE
SLT-7-FRA-17,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T17:00:00Z,ARRIVAL,34,43,1,Y,NONE
SLT-7-FRA-18,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T18:00:00Z,ARRIVAL,27,15,5,N,NONE
SLT-7-FRA-19,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T19:00:00Z,DEPARTURE,31,29,5,Y,NONE
SLT-7-FRA-20,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T20:00:00Z,DEPARTURE,25,21,7,N,NONE
SLT-7-FRA-21,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T21:00:00Z,ARRIVAL,29,22,2,N,NONE
SLT-7-FRA-22,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T22:00:00Z,DEPARTURE,33,35,8,N,NONE
SLT-7-FRA-23,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FRA,Frankfurt,2026-01-25T23:00:00Z,ARRIVAL,28,37,2,Y,CAPACITY
SLT-7-JFK-06,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T06:00:00Z,ARRIVAL,35,45,10,Y,NONE
SLT-7-JFK-07,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T07:00:00Z,ARRIVAL,29,20,4,N,NONE
SLT-7-JFK-08,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T08:00:00Z,ARRIVAL,45,33,6,Y,WEATHER
SLT-7-JFK-09,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T09:00:00Z,DEPARTURE,21,22,0,N,NONE
SLT-7-JFK-10,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T10:00:00Z,ARRIVAL,20,20,0,N,NONE
SLT-7-JFK-11,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T11:00:00Z,ARRIVAL,48,33,2,Y,WEATHER
SLT-7-JFK-12,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T12:00:00Z,ARRIVAL,37,17,8,N,NONE
SLT-7-JFK-13,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T13:00:00Z,ARRIVAL,23,42,3,N,NOISE
SLT-7-JFK-14,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T14:00:00Z,ARRIVAL,37,40,9,Y,NONE
SLT-7-JFK-15,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T15:00:00Z,DEPARTURE,44,30,10,N,NONE
SLT-7-JFK-16,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T16:00:00Z,ARRIVAL,42,26,1,N,NONE
SLT-7-JFK-17,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T17:00:00Z,ARRIVAL,32,44,5,N,NONE
SLT-7-JFK-18,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T18:00:00Z,DEPARTURE,20,15,9,Y,WEATHER
SLT-7-JFK-19,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T19:00:00Z,ARRIVAL,46,41,6,Y,NONE
SLT-7-JFK-20,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T20:00:00Z,ARRIVAL,37,18,5,N,NONE
SLT-7-JFK-21,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T21:00:00Z,DEPARTURE,42,24,5,N,NONE
SLT-7-JFK-22,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T22:00:00Z,ARRIVAL,20,26,9,Y,NONE
SLT-7-JFK-23,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,JFK,John F Kennedy,2026-01-25T23:00:00Z,ARRIVAL,29,15,3,N,NONE
SLT-7-DEL-06,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T06:00:00Z,DEPARTURE,40,25,9,N,NONE
SLT-7-DEL-07,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T07:00:00Z,DEPARTURE,34,23,6,N,NONE
SLT-7-DEL-08,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T08:00:00Z,DEPARTURE,26,36,10,N,NONE
SLT-7-DEL-09,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T09:00:00Z,DEPARTURE,36,18,7,N,NOISE
SLT-7-DEL-10,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T10:00:00Z,ARRIVAL,28,39,1,N,WEATHER
SLT-7-DEL-11,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T11:00:00Z,DEPARTURE,44,31,6,N,NONE
SLT-7-DEL-12,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T12:00:00Z,DEPARTURE,37,43,0,N,WEATHER
SLT-7-DEL-13,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T13:00:00Z,ARRIVAL,44,25,9,N,NONE
SLT-7-DEL-14,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T14:00:00Z,ARRIVAL,35,30,7,N,NONE
SLT-7-DEL-15,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T15:00:00Z,DEPARTURE,30,44,2,N,WEATHER
SLT-7-DEL-16,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T16:00:00Z,ARRIVAL,42,23,2,Y,NONE
SLT-7-DEL-17,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T17:00:00Z,ARRIVAL,34,19,2,Y,NONE
SLT-7-DEL-18,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T18:00:00Z,ARRIVAL,27,31,6,N,NONE
SLT-7-DEL-19,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T19:00:00Z,ARRIVAL,50,32,9,N,NOISE
SLT-7-DEL-20,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T20:00:00Z,ARRIVAL,43,29,0,N,NONE
SLT-7-DEL-21,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T21:00:00Z,ARRIVAL,30,24,1,Y,NONE
SLT-7-DEL-22,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T22:00:00Z,DEPARTURE,44,33,2,N,NONE
SLT-7-DEL-23,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DEL,Indira Gandhi,2026-01-25T23:00:00Z,DEPARTURE,23,35,2,Y,NONE
SLT-7-SYD-06,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T06:00:00Z,DEPARTURE,27,27,7,Y,NONE
SLT-7-SYD-07,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T07:00:00Z,DEPARTURE,45,35,10,N,NONE
SLT-7-SYD-08,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T08:00:00Z,DEPARTURE,36,31,6,N,NONE
SLT-7-SYD-09,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T09:00:00Z,ARRIVAL,44,42,3,N,NONE
SLT-7-SYD-10,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T10:00:00Z,DEPARTURE,46,41,4,Y,NONE
SLT-7-SYD-11,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T11:00:00Z,DEPARTURE,23,38,5,N,NONE
SLT-7-SYD-12,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T12:00:00Z,ARRIVAL,22,21,1,Y,NONE
SLT-7-SYD-13,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T13:00:00Z,DEPARTURE,36,27,9,N,NONE
SLT-7-SYD-14,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T14:00:00Z,ARRIVAL,21,17,9,N,NONE
SLT-7-SYD-15,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T15:00:00Z,DEPARTURE,49,43,9,N,NONE
SLT-7-SYD-16,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T16:00:00Z,DEPARTURE,27,25,2,N,NONE
SLT-7-SYD-17,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T17:00:00Z,DEPARTURE,32,45,7,N,NONE
SLT-7-SYD-18,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T18:00:00Z,DEPARTURE,23,41,3,N,CAPACITY
SLT-7-SYD-19,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T19:00:00Z,ARRIVAL,29,31,8,N,WEATHER
SLT-7-SYD-20,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T20:00:00Z,DEPARTURE,33,20,9,Y,NONE
SLT-7-SYD-21,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T21:00:00Z,ARRIVAL,24,34,1,Y,CAPACITY
SLT-7-SYD-22,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T22:00:00Z,ARRIVAL,36,15,4,N,NONE
SLT-7-SYD-23,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,SYD,Sydney Kingsford Smith,2026-01-25T23:00:00Z,ARRIVAL,50,19,2,N,NONE
SLT-7-CAI-06,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T06:00:00Z,ARRIVAL,41,37,4,Y,NOISE
SLT-7-CAI-07,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T07:00:00Z,DEPARTURE,42,38,7,N,NONE
SLT-7-CAI-08,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T08:00:00Z,ARRIVAL,38,42,9,N,NONE
SLT-7-CAI-09,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T09:00:00Z,DEPARTURE,36,31,9,N,NONE
SLT-7-CAI-10,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T10:00:00Z,ARRIVAL,36,16,3,N,NONE
SLT-7-CAI-11,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T11:00:00Z,ARRIVAL,31,43,10,N,NONE
SLT-7-CAI-12,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T12:00:00Z,ARRIVAL,29,23,9,Y,NONE
SLT-7-CAI-13,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T13:00:00Z,ARRIVAL,50,45,4,N,NONE
SLT-7-CAI-14,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T14:00:00Z,ARRIVAL,31,44,9,N,WEATHER
SLT-7-CAI-15,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T15:00:00Z,ARRIVAL,23,44,6,N,NONE
SLT-7-CAI-16,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T16:00:00Z,ARRIVAL,39,40,0,N,WEATHER
SLT-7-CAI-17,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T17:00:00Z,ARRIVAL,38,18,6,N,NONE
SLT-7-CAI-18,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T18:00:00Z,DEPARTURE,32,34,2,N,NONE
SLT-7-CAI-19,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T19:00:00Z,ARRIVAL,42,36,5,N,WEATHER
SLT-7-CAI-20,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T20:00:00Z,DEPARTURE,26,25,9,N,NONE
SLT-7-CAI-21,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T21:00:00Z,DEPARTURE,40,38,10,N,NONE
SLT-7-CAI-22,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T22:00:00Z,DEPARTURE,24,24,8,N,NONE
SLT-7-CAI-23,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,CAI,Cairo International,2026-01-25T23:00:00Z,ARRIVAL,43,16,10,N,NONE
SLT-7-FCO-06,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T06:00:00Z,ARRIVAL,20,26,10,Y,NOISE
SLT-7-FCO-07,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T07:00:00Z,ARRIVAL,25,25,7,N,NONE
SLT-7-FCO-08,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T08:00:00Z,ARRIVAL,46,45,10,N,NONE
SLT-7-FCO-09,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T09:00:00Z,ARRIVAL,24,20,10,Y,NOISE
SLT-7-FCO-10,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T10:00:00Z,ARRIVAL,31,15,8,N,CAPACITY
SLT-7-FCO-11,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T11:00:00Z,DEPARTURE,44,21,8,N,WEATHER
SLT-7-FCO-12,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T12:00:00Z,ARRIVAL,20,32,1,Y,WEATHER
SLT-7-FCO-13,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T13:00:00Z,DEPARTURE,25,43,10,Y,NONE
SLT-7-FCO-14,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T14:00:00Z,DEPARTURE,22,39,6,N,NONE
SLT-7-FCO-15,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T15:00:00Z,DEPARTURE,36,20,7,N,NONE
SLT-7-FCO-16,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T16:00:00Z,ARRIVAL,35,37,0,N,NONE
SLT-7-FCO-17,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T17:00:00Z,ARRIVAL,21,22,2,Y,NONE
SLT-7-FCO-18,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T18:00:00Z,DEPARTURE,49,39,0,N,NONE
SLT-7-FCO-19,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T19:00:00Z,DEPARTURE,28,31,4,N,NONE
SLT-7-FCO-20,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T20:00:00Z,ARRIVAL,24,24,2,N,NONE
SLT-7-FCO-21,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T21:00:00Z,DEPARTURE,48,26,8,N,NONE
SLT-7-FCO-22,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T22:00:00Z,DEPARTURE,47,21,5,N,NONE
SLT-7-FCO-23,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,FCO,Fiumicino,2026-01-25T23:00:00Z,DEPARTURE,41,44,4,N,NONE
SLT-7-DOH-06,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T06:00:00Z,ARRIVAL,32,17,7,Y,WEATHER
SLT-7-DOH-07,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T07:00:00Z,DEPARTURE,31,28,1,N,NONE
SLT-7-DOH-08,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T08:00:00Z,DEPARTURE,30,34,6,Y,NONE
SLT-7-DOH-09,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T09:00:00Z,DEPARTURE,22,27,8,N,NONE
SLT-7-DOH-10,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T10:00:00Z,ARRIVAL,22,22,3,N,NONE
SLT-7-DOH-11,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T11:00:00Z,ARRIVAL,28,22,0,N,NONE
SLT-7-DOH-12,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T12:00:00Z,DEPARTURE,50,17,1,N,CAPACITY
SLT-7-DOH-13,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T13:00:00Z,ARRIVAL,36,32,4,Y,NONE
SLT-7-DOH-14,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T14:00:00Z,DEPARTURE,35,17,3,N,NOISE
SLT-7-DOH-15,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T15:00:00Z,DEPARTURE,36,33,0,N,NONE
SLT-7-DOH-16,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T16:00:00Z,ARRIVAL,25,39,3,N,NONE
SLT-7-DOH-17,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T17:00:00Z,DEPARTURE,30,18,6,N,NONE
SLT-7-DOH-18,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T18:00:00Z,DEPARTURE,39,30,2,N,NONE
SLT-7-DOH-19,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T19:00:00Z,ARRIVAL,27,28,9,N,NOISE
SLT-7-DOH-20,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T20:00:00Z,DEPARTURE,33,24,10,N,NONE
SLT-7-DOH-21,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T21:00:00Z,DEPARTURE,33,20,7,N,WEATHER
SLT-7-DOH-22,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T22:00:00Z,ARRIVAL,23,34,7,Y,CAPACITY
SLT-7-DOH-23,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,DOH,Hamad International,2026-01-25T23:00:00Z,ARRIVAL,20,30,4,Y,CAPACITY
SLT-7-MCT-06,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,MCT,Muscat International,2026-01-25T06:00:00Z,ARRIVAL,37,36,1,N,NOISE
SLT-7-MCT-07,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,MCT,Muscat International,2026-01-25T07:00:00Z,DEPARTURE,30,35,9,N,NONE
